index,host,source,sourcetype,"_raw","_time"
xenapp,"BD-XA65-04","xenapp:powershell:GetXAApplication65.ps1","xenapp:65:application","10/13/2012 20:46:27  - AccessSessionConditions="""" AccessSessionConditionsEnabled=""False"" AddToClientDesktop=""False"" AddToClientStartMenu=""False"" AlternateProfiles="""" AnonymousConnectionsAllowed=""False"" ApplicationId=""0673-0006-000001ee"" ApplicationType=""ServerInstalled"" AudioRequired=""False"" AudioType=""Basic"" BrowserName=""Remote Desktops"" CachingOption="""" ClientFolder="""" ColorDepth=""Colors32Bit"" CommandLineExecutable=""c:\windows\system32\mmc.exe c:\windows\system32\tsmmc.msc"" ConnectionsThroughAccessGatewayAllowed=""True"" ContentAddress="""" CpuPriorityLevel=""Normal"" Description="""" DisplayName=""Remote Desktops"" Enabled=""True"" EncryptionLevel=""Basic"" EncryptionRequired=""False"" FolderPath=""Applications/Admin Tools"" HideWhenDisabled=""False"" InstanceLimit=""-1"" LoadBalancingApplicationCheckEnabled=""True"" MachineName=""BD-XA65-04"" MaximizedOnStartup=""False"" MultipleInstancesPerUserAllowed=""True"" OfflineAccessAllowed="""" OtherConnectionsAllowed=""True"" PreLaunch=""False"" ProfileLocation="""" ProfileProgramArguments="""" ProfileProgramName="""" RunAsLeastPrivilegedUser="""" SequenceNumber=""1332252386"" SslConnectionEnabled=""False"" StartMenuFolder="""" TitleBarHidden=""False"" WaitOnPrinterCreation=""False"" WindowType=""1024x768"" WorkingDirectory=""%windir%\system32"" FarmName=""XA65"" ScriptRunTime=""129945735868171571""","2012-10-12T22:46:27.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXAApplication65.ps1","xenapp:65:application","10/13/2012 20:46:27  - AccessSessionConditions="""" AccessSessionConditionsEnabled=""False"" AddToClientDesktop=""False"" AddToClientStartMenu=""False"" AlternateProfiles="""" AnonymousConnectionsAllowed=""False"" ApplicationId=""0673-0006-000001f1"" ApplicationType=""ServerInstalled"" AudioRequired=""False"" AudioType=""Basic"" BrowserName=""vCenter"" CachingOption="""" ClientFolder="""" ColorDepth=""Colors32Bit"" CommandLineExecutable=""""C:\Program Files (x86)\VMware\Infrastructure\Virtual Infrastructure Client\Launcher\VpxClient.exe"""" ConnectionsThroughAccessGatewayAllowed=""True"" ContentAddress="""" CpuPriorityLevel=""Normal"" Description="""" DisplayName=""vCenter"" Enabled=""True"" EncryptionLevel=""Basic"" EncryptionRequired=""False"" FolderPath=""Applications/Admin Tools"" HideWhenDisabled=""False"" InstanceLimit=""-1"" LoadBalancingApplicationCheckEnabled=""True"" MachineName=""BD-XA65-04"" MaximizedOnStartup=""False"" MultipleInstancesPerUserAllowed=""True"" OfflineAccessAllowed="""" OtherConnectionsAllowed=""True"" PreLaunch=""False"" ProfileLocation="""" ProfileProgramArguments="""" ProfileProgramName="""" RunAsLeastPrivilegedUser="""" SequenceNumber=""1332429734"" SslConnectionEnabled=""False"" StartMenuFolder="""" TitleBarHidden=""False"" WaitOnPrinterCreation=""False"" WindowType=""1024x768"" WorkingDirectory=""C:\Program Files (x86)\VMware\Infrastructure\Virtual Infrastructure Client\Launcher"" FarmName=""XA65"" ScriptRunTime=""129945735868171571""","2012-10-12T22:46:27.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXAApplication65.ps1","xenapp:65:application","10/13/2012 20:46:27  - AccessSessionConditions="""" AccessSessionConditionsEnabled=""False"" AddToClientDesktop=""False"" AddToClientStartMenu=""False"" AlternateProfiles="""" AnonymousConnectionsAllowed=""False"" ApplicationId=""0673-0006-000001f4"" ApplicationType=""ServerInstalled"" AudioRequired=""False"" AudioType=""Basic"" BrowserName=""Hyper-V Manager"" CachingOption="""" ClientFolder="""" ColorDepth=""Colors32Bit"" CommandLineExecutable=""%windir%\system32\mmc.exe ""%ProgramFiles%\Hyper-V\virtm.msc"""" ConnectionsThroughAccessGatewayAllowed=""True"" ContentAddress="""" CpuPriorityLevel=""Normal"" Description="""" DisplayName=""Hyper-V Manager"" Enabled=""True"" EncryptionLevel=""Basic"" EncryptionRequired=""False"" FolderPath=""Applications/Admin Tools"" HideWhenDisabled=""False"" InstanceLimit=""-1"" LoadBalancingApplicationCheckEnabled=""True"" MachineName=""BD-XA65-04"" MaximizedOnStartup=""False"" MultipleInstancesPerUserAllowed=""True"" OfflineAccessAllowed="""" OtherConnectionsAllowed=""True"" PreLaunch=""False"" ProfileLocation="""" ProfileProgramArguments="""" ProfileProgramName="""" RunAsLeastPrivilegedUser="""" SequenceNumber=""1333750185"" SslConnectionEnabled=""False"" StartMenuFolder="""" TitleBarHidden=""False"" WaitOnPrinterCreation=""False"" WindowType=""1024x768"" WorkingDirectory="""" FarmName=""XA65"" ScriptRunTime=""129945735868171571""","2012-10-12T22:46:27.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXAApplication65.ps1","xenapp:65:application","10/13/2012 20:46:27  - AccessSessionConditions="""" AccessSessionConditionsEnabled=""False"" AddToClientDesktop=""False"" AddToClientStartMenu=""False"" AlternateProfiles="""" AnonymousConnectionsAllowed=""False"" ApplicationId=""0673-0006-00000205"" ApplicationType=""ServerDesktop"" AudioRequired=""False"" AudioType=""Basic"" BrowserName=""Desktop"" CachingOption="""" ClientFolder="""" ColorDepth=""Colors32Bit"" CommandLineExecutable="""" ConnectionsThroughAccessGatewayAllowed=""True"" ContentAddress="""" CpuPriorityLevel=""Normal"" Description="""" DisplayName=""Desktop"" Enabled=""True"" EncryptionLevel=""Basic"" EncryptionRequired=""False"" FolderPath=""Applications/Desktops"" HideWhenDisabled=""False"" InstanceLimit=""-1"" LoadBalancingApplicationCheckEnabled=""True"" MachineName=""BD-XA65-04"" MaximizedOnStartup=""False"" MultipleInstancesPerUserAllowed=""True"" OfflineAccessAllowed="""" OtherConnectionsAllowed=""True"" PreLaunch="""" ProfileLocation="""" ProfileProgramArguments="""" ProfileProgramName="""" RunAsLeastPrivilegedUser="""" SequenceNumber=""1346182411"" SslConnectionEnabled=""False"" StartMenuFolder="""" TitleBarHidden=""False"" WaitOnPrinterCreation=""False"" WindowType=""1024x768"" WorkingDirectory="""" FarmName=""XA65"" ScriptRunTime=""129945735868171571""","2012-10-12T22:46:27.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXAApplication65.ps1","xenapp:65:application","10/13/2012 20:46:27  - AccessSessionConditions="""" AccessSessionConditionsEnabled=""False"" AddToClientDesktop=""False"" AddToClientStartMenu=""False"" AlternateProfiles="""" AnonymousConnectionsAllowed=""False"" ApplicationId=""0673-0006-0000020b"" ApplicationType=""ServerInstalled"" AudioRequired=""False"" AudioType=""Basic"" BrowserName=""UCS Manager"" CachingOption="""" ClientFolder="""" ColorDepth=""Colors32Bit"" CommandLineExecutable=""iexplore https://10.191.10.2/"" ConnectionsThroughAccessGatewayAllowed=""True"" ContentAddress="""" CpuPriorityLevel=""Normal"" Description="""" DisplayName=""UCS Manager"" Enabled=""True"" EncryptionLevel=""Basic"" EncryptionRequired=""False"" FolderPath=""Applications/Admin Tools"" HideWhenDisabled=""False"" InstanceLimit=""-1"" LoadBalancingApplicationCheckEnabled=""True"" MachineName=""BD-XA65-04"" MaximizedOnStartup=""False"" MultipleInstancesPerUserAllowed=""True"" OfflineAccessAllowed="""" OtherConnectionsAllowed=""True"" PreLaunch=""False"" ProfileLocation="""" ProfileProgramArguments="""" ProfileProgramName="""" RunAsLeastPrivilegedUser="""" SequenceNumber=""1337782302"" SslConnectionEnabled=""False"" StartMenuFolder="""" TitleBarHidden=""False"" WaitOnPrinterCreation=""False"" WindowType=""1024x768"" WorkingDirectory="""" FarmName=""XA65"" ScriptRunTime=""129945735868171571""","2012-10-12T22:46:27.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXAApplication65.ps1","xenapp:65:application","10/13/2012 20:46:27  - AccessSessionConditions="""" AccessSessionConditionsEnabled=""False"" AddToClientDesktop=""False"" AddToClientStartMenu=""False"" AlternateProfiles="""" AnonymousConnectionsAllowed=""False"" ApplicationId=""0673-0006-0000020e"" ApplicationType=""ServerInstalled"" AudioRequired=""False"" AudioType=""Basic"" BrowserName=""System Center Operations Manager SCOM "" CachingOption="""" ClientFolder="""" ColorDepth=""Colors32Bit"" CommandLineExecutable=""""C:\Program Files\System Center Operations Manager 2012\Console\Microsoft.EnterpriseManagement.Monitoring.Console.exe"""" ConnectionsThroughAccessGatewayAllowed=""True"" ContentAddress="""" CpuPriorityLevel=""Normal"" Description=""Monitoring Console"" DisplayName=""SCOM Console"" Enabled=""True"" EncryptionLevel=""Basic"" EncryptionRequired=""False"" FolderPath=""Applications/Admin Tools"" HideWhenDisabled=""False"" InstanceLimit=""-1"" LoadBalancingApplicationCheckEnabled=""True"" MachineName=""BD-XA65-04"" MaximizedOnStartup=""False"" MultipleInstancesPerUserAllowed=""True"" OfflineAccessAllowed="""" OtherConnectionsAllowed=""True"" PreLaunch=""False"" ProfileLocation="""" ProfileProgramArguments="""" ProfileProgramName="""" RunAsLeastPrivilegedUser="""" SequenceNumber=""1338751159"" SslConnectionEnabled=""False"" StartMenuFolder="""" TitleBarHidden=""False"" WaitOnPrinterCreation=""False"" WindowType=""1024x768"" WorkingDirectory="""" FarmName=""XA65"" ScriptRunTime=""129945735868171571""","2012-10-12T22:46:27.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXAApplication65.ps1","xenapp:65:application","10/13/2012 20:46:27  - AccessSessionConditions="""" AccessSessionConditionsEnabled=""False"" AddToClientDesktop=""False"" AddToClientStartMenu=""False"" AlternateProfiles="""" AnonymousConnectionsAllowed=""False"" ApplicationId=""0673-0006-00000212"" ApplicationType=""ServerInstalled"" AudioRequired=""False"" AudioType=""Basic"" BrowserName=""PowerConsole"" CachingOption="""" ClientFolder="""" ColorDepth=""Colors32Bit"" CommandLineExecutable=""""C:\Program Files\ConEmu\ConEmu64.exe"""" ConnectionsThroughAccessGatewayAllowed=""True"" ContentAddress="""" CpuPriorityLevel=""Normal"" Description="""" DisplayName=""PowerConsole"" Enabled=""True"" EncryptionLevel=""Basic"" EncryptionRequired=""False"" FolderPath=""Applications"" HideWhenDisabled=""False"" InstanceLimit=""-1"" LoadBalancingApplicationCheckEnabled=""True"" MachineName=""BD-XA65-04"" MaximizedOnStartup=""False"" MultipleInstancesPerUserAllowed=""True"" OfflineAccessAllowed="""" OtherConnectionsAllowed=""True"" PreLaunch=""False"" ProfileLocation="""" ProfileProgramArguments="""" ProfileProgramName="""" RunAsLeastPrivilegedUser="""" SequenceNumber=""1339599858"" SslConnectionEnabled=""False"" StartMenuFolder="""" TitleBarHidden=""False"" WaitOnPrinterCreation=""False"" WindowType=""1024x768"" WorkingDirectory=""C:\Program Files\ConEmu"" FarmName=""XA65"" ScriptRunTime=""129945735868171571""","2012-10-12T22:46:27.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXAApplication65.ps1","xenapp:65:application","10/13/2012 20:46:27  - AccessSessionConditions="""" AccessSessionConditionsEnabled=""False"" AddToClientDesktop=""False"" AddToClientStartMenu=""False"" AlternateProfiles="""" AnonymousConnectionsAllowed=""False"" ApplicationId=""0673-0006-00000217"" ApplicationType=""ServerInstalled"" AudioRequired=""False"" AudioType=""Basic"" BrowserName=""IE"" CachingOption="""" ClientFolder="""" ColorDepth=""Colors32Bit"" CommandLineExecutable=""""C:\Program Files\Internet Explorer\iexplore.exe"""" ConnectionsThroughAccessGatewayAllowed=""True"" ContentAddress="""" CpuPriorityLevel=""Normal"" Description="""" DisplayName=""IE"" Enabled=""True"" EncryptionLevel=""Basic"" EncryptionRequired=""False"" FolderPath=""Applications"" HideWhenDisabled=""False"" InstanceLimit=""-1"" LoadBalancingApplicationCheckEnabled=""True"" MachineName=""BD-XA65-04"" MaximizedOnStartup=""False"" MultipleInstancesPerUserAllowed=""True"" OfflineAccessAllowed="""" OtherConnectionsAllowed=""True"" PreLaunch=""False"" ProfileLocation="""" ProfileProgramArguments="""" ProfileProgramName="""" RunAsLeastPrivilegedUser="""" SequenceNumber=""1343938934"" SslConnectionEnabled=""False"" StartMenuFolder="""" TitleBarHidden=""False"" WaitOnPrinterCreation=""False"" WindowType=""1024x768"" WorkingDirectory=""C:\Program Files\Internet Explorer"" FarmName=""XA65"" ScriptRunTime=""129945735868171571""","2012-10-12T22:46:27.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXAApplication65.ps1","xenapp:65:application","10/13/2012 20:46:28  - AccessSessionConditions="""" AccessSessionConditionsEnabled=""False"" AddToClientDesktop=""False"" AddToClientStartMenu=""False"" AlternateProfiles="""" AnonymousConnectionsAllowed=""False"" ApplicationId=""0673-0006-00000236"" ApplicationType=""ServerDesktop"" AudioRequired=""False"" AudioType=""Basic"" BrowserName=""bd-xa65-03 - Desktop"" CachingOption="""" ClientFolder="""" ColorDepth=""Colors32Bit"" CommandLineExecutable="""" ConnectionsThroughAccessGatewayAllowed=""True"" ContentAddress="""" CpuPriorityLevel=""Normal"" Description="""" DisplayName=""bd-xa65-03 - Desktop"" Enabled=""True"" EncryptionLevel=""Basic"" EncryptionRequired=""False"" FolderPath=""Applications/Desktops"" HideWhenDisabled=""False"" InstanceLimit=""-1"" LoadBalancingApplicationCheckEnabled=""True"" MachineName=""BD-XA65-04"" MaximizedOnStartup=""False"" MultipleInstancesPerUserAllowed=""True"" OfflineAccessAllowed="""" OtherConnectionsAllowed=""True"" PreLaunch="""" ProfileLocation="""" ProfileProgramArguments="""" ProfileProgramName="""" RunAsLeastPrivilegedUser="""" SequenceNumber=""1346257448"" SslConnectionEnabled=""False"" StartMenuFolder="""" TitleBarHidden=""False"" WaitOnPrinterCreation=""False"" WindowType=""1024x768"" WorkingDirectory="""" FarmName=""XA65"" ScriptRunTime=""129945735868171571""","2012-10-12T22:46:28.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXAApplication65.ps1","xenapp:65:application","10/13/2012 20:46:28  - AccessSessionConditions="""" AccessSessionConditionsEnabled=""False"" AddToClientDesktop=""False"" AddToClientStartMenu=""False"" AlternateProfiles="""" AnonymousConnectionsAllowed=""False"" ApplicationId=""0673-0006-00000238"" ApplicationType=""ServerDesktop"" AudioRequired=""False"" AudioType=""Basic"" BrowserName=""bd-xa65-04 - Desktop"" CachingOption="""" ClientFolder="""" ColorDepth=""Colors32Bit"" CommandLineExecutable="""" ConnectionsThroughAccessGatewayAllowed=""True"" ContentAddress="""" CpuPriorityLevel=""Normal"" Description="""" DisplayName=""bd-xa65-04 - Desktop"" Enabled=""True"" EncryptionLevel=""Basic"" EncryptionRequired=""False"" FolderPath=""Applications/Desktops"" HideWhenDisabled=""False"" InstanceLimit=""-1"" LoadBalancingApplicationCheckEnabled=""True"" MachineName=""BD-XA65-04"" MaximizedOnStartup=""False"" MultipleInstancesPerUserAllowed=""True"" OfflineAccessAllowed="""" OtherConnectionsAllowed=""True"" PreLaunch="""" ProfileLocation="""" ProfileProgramArguments="""" ProfileProgramName="""" RunAsLeastPrivilegedUser="""" SequenceNumber=""1347338531"" SslConnectionEnabled=""False"" StartMenuFolder="""" TitleBarHidden=""False"" WaitOnPrinterCreation=""False"" WindowType=""1024x768"" WorkingDirectory="""" FarmName=""XA65"" ScriptRunTime=""129945735868171571""","2012-10-12T22:46:28.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXAServer65.ps1","xenapp:65:server","10/13/2012 20:46:28  - CitrixEdition=""Platinum"" CitrixEditionString=""PLT"" CitrixInstallDate=""08/29/2012 02:23:02"" CitrixInstallPath=""C:\Program Files (x86)\Citrix\"" CitrixProductName=""Citrix Presentation Server"" CitrixServicePack=""0"" CitrixVersion=""6.5.6682"" ElectionPreference=""DefaultPreference"" FolderPath=""Servers"" IcaPortNumber=""1494"" IPAddresses=""10.160.203.71"" Is64Bit=""True"" IsSpoolerHealthy=""True"" LicenseServerName=""bd-lic-01.bd.splunk.com"" LicenseServerPortNumber=""27000"" LogOnMode=""AllowLogOns"" LogOnsEnabled=""True"" MachineName=""BD-XA65-04"" OSServicePack=""Service Pack 1"" OSVersion=""6.1.7601"" PcmMode=""Normal"" RdpPortNumber=""3389"" ServerFqdn=""BD-XA65-04.bd.splunk.com"" ServerId=""548A-000C-0000022D"" ServerName=""BD-XA65-04"" SessionCount=""2"" ZoneName=""Default Zone"" FarmName=""XA65"" ScriptRunTime=""129945735882523755""","2012-10-12T22:46:28.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXAServerLoad65.ps1","xenapp:65:serverload","10/13/2012 20:46:28  - Load=""200"" MachineName=""BD-XA65-04"" ServerName=""BD-XA65-04"" FarmName=""XA65"" ScriptRunTime=""129945735887515819""","2012-10-12T22:46:28.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXAServerLoad65.ps1","xenapp:65:serverload","10/13/2012 20:46:31  - Load=""400"" MachineName=""BD-XA65-01"" ServerName=""BD-XA65-01"" FarmName=""XA65"" ScriptRunTime=""129945735918718323""","2012-10-12T22:46:31.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetICASessionStat65.ps1","xenapp:65:icasession","10/13/2012 20:46:32  - Caption="""" Description="""" Frequency_Object="""" Frequency_PerfTime="""" Frequency_Sys100NS="""" InputAudioBandwidth=""0"" InputClipboardBandwidt=""0"" InputCOM1Bandwidth=""0"" InputCOM2Bandwidth=""0"" InputCOMBandwidth=""0"" InputControlChannelBandwidth=""0"" InputDriveBandwidth=""0"" InputFontDataBandwidth=""0"" InputHDXMediaStreamforFlashDataBandwidth=""0"" InputHDXMediaStreamforFlashv2DataBandwidth=""0"" InputLicensingBandwidth=""0"" InputLPT1Bandwidth=""0"" InputLPT2Bandwidth=""0"" InputPNBandwidth=""0"" InputPrinterBandwidth=""0"" InputSeamlessBandwidth=""0"" InputSessionBandwidth=""0"" InputSessionCompression=""0"" InputSessionLineSpeed=""0"" InputSpeedScreenDataChannelBandwidth=""0"" InputTextEchoBandwidth=""0"" InputThinWireBandwidth=""0"" InputTWAINBandwidth=""0"" LatencyLastRecorded=""0"" LatencySessionAverage=""0"" LatencySessionDeviation=""0"" Name=""_Server Total"" UserName=""_Server Total"" OutputAudioBandwidth=""0"" OutputClipboardBandwidth=""0"" OutputCOM1Bandwidth=""0"" OutputCOM2Bandwidth=""0"" OutputCOMBandwidth=""0"" OutputControlChannelBandwidth=""0"" OutputDriveBandwidth=""0"" OutputFontDataBandwidth=""0"" OutputHDXMediaStreamforFlashDataBandwidth=""0"" OutputHDXMediaStreamforFlashv2DataBandwidth=""0"" OutputLicensingBandwidth=""0"" OutputLPT1Bandwidth=""0"" OutputLPT2Bandwidth=""0"" OutputPNBandwidth=""0"" OutputPrinterBandwidth=""0"" OutputSeamlessBandwidth=""0"" OutputSessionBandwidth=""0"" OutputSessionCompression=""0"" OutputSessionLineSpeed=""0"" OutputSpeedScreenDataChannelBandwidth=""0"" OutputTextEchoBandwidth=""0"" OutputThinWireBandwidth=""0"" OutputTWAINBandwidth=""0"" ResourceShares=""0"" Timestamp_Object="""" Timestamp_PerfTime="""" Timestamp_Sys100NS="""" __CLASS=""Win32_PerfFormattedData_CitrixICA_ICASession"" __DERIVATION=""Win32_PerfFormattedData;Win32_Perf;CIM_StatisticalInformation"" __DYNASTY=""CIM_StatisticalInformation"" __GENUS=""2"" __NAMESPACE=""root\cimv2"" __PATH=""\\BD-XA65-01\root\cimv2:Win32_PerfFormattedData_CitrixICA_ICASession.Name=""_Server Total"""" __PROPERTY_COUNT=""59"" __RELPATH=""Win32_PerfFormattedData_CitrixICA_ICASession.Name=""_Server Total"""" __SERVER=""BD-XA65-01"" __SUPERCLASS=""Win32_PerfFormattedData"" ScriptRunTime=""129945735920434378""","2012-10-12T22:46:32.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetICASessionStat65.ps1","xenapp:65:icasession","10/13/2012 20:46:32  - Caption="""" Description="""" Frequency_Object="""" Frequency_PerfTime="""" Frequency_Sys100NS="""" InputAudioBandwidth=""0"" InputClipboardBandwidt=""0"" InputCOM1Bandwidth=""0"" InputCOM2Bandwidth=""0"" InputCOMBandwidth=""0"" InputControlChannelBandwidth=""0"" InputDriveBandwidth=""0"" InputFontDataBandwidth=""0"" InputHDXMediaStreamforFlashDataBandwidth=""0"" InputHDXMediaStreamforFlashv2DataBandwidth=""0"" InputLicensingBandwidth=""0"" InputLPT1Bandwidth=""0"" InputLPT2Bandwidth=""0"" InputPNBandwidth=""0"" InputPrinterBandwidth=""0"" InputSeamlessBandwidth=""0"" InputSessionBandwidth=""0"" InputSessionCompression=""0"" InputSessionLineSpeed=""0"" InputSpeedScreenDataChannelBandwidth=""0"" InputTextEchoBandwidth=""0"" InputThinWireBandwidth=""0"" InputTWAINBandwidth=""0"" LatencyLastRecorded=""5"" LatencySessionAverage=""5"" LatencySessionDeviation=""4"" Name=""ICA-TCP 1 (bshell)"" UserName=""bshell"" OutputAudioBandwidth=""0"" OutputClipboardBandwidth=""0"" OutputCOM1Bandwidth=""0"" OutputCOM2Bandwidth=""0"" OutputCOMBandwidth=""0"" OutputControlChannelBandwidth=""0"" OutputDriveBandwidth=""0"" OutputFontDataBandwidth=""0"" OutputHDXMediaStreamforFlashDataBandwidth=""0"" OutputHDXMediaStreamforFlashv2DataBandwidth=""0"" OutputLicensingBandwidth=""0"" OutputLPT1Bandwidth=""0"" OutputLPT2Bandwidth=""0"" OutputPNBandwidth=""0"" OutputPrinterBandwidth=""0"" OutputSeamlessBandwidth=""0"" OutputSessionBandwidth=""0"" OutputSessionCompression=""0"" OutputSessionLineSpeed=""117997568"" OutputSpeedScreenDataChannelBandwidth=""0"" OutputTextEchoBandwidth=""0"" OutputThinWireBandwidth=""0"" OutputTWAINBandwidth=""0"" ResourceShares=""0"" Timestamp_Object="""" Timestamp_PerfTime="""" Timestamp_Sys100NS="""" __CLASS=""Win32_PerfFormattedData_CitrixICA_ICASession"" __DERIVATION=""Win32_PerfFormattedData;Win32_Perf;CIM_StatisticalInformation"" __DYNASTY=""CIM_StatisticalInformation"" __GENUS=""2"" __NAMESPACE=""root\cimv2"" __PATH=""\\BD-XA65-01\root\cimv2:Win32_PerfFormattedData_CitrixICA_ICASession.Name=""ICA-TCP 1 (bshell)"""" __PROPERTY_COUNT=""59"" __RELPATH=""Win32_PerfFormattedData_CitrixICA_ICASession.Name=""ICA-TCP 1 (bshell)"""" __SERVER=""BD-XA65-01"" __SUPERCLASS=""Win32_PerfFormattedData"" ScriptRunTime=""129945735920434378""","2012-10-12T22:46:32.000-0500"
xenapp,"BD-XA65-02","xenapp:powershell:GetXAServerLoad65.ps1","xenapp:65:serverload","10/13/2012 20:46:49  - Load=""100"" MachineName=""BD-XA65-02"" ServerName=""BD-XA65-02"" FarmName=""XA65"" ScriptRunTime=""129945736099288588""","2012-10-12T22:46:49.000-0500"
xenapp,"BD-XA65-03","xenapp:powershell:GetXAServerLoad65.ps1","xenapp:65:serverload","10/13/2012 20:47:04  - Load=""200"" MachineName=""BD-XA65-03"" ServerName=""BD-XA65-03"" FarmName=""XA65"" ScriptRunTime=""129945736246187630""","2012-10-12T22:47:04.000-0500"
xenapp,"bd-xa60-01","xenapp:powershell:GetXAServerLoad60.ps1","xenapp:60:serverload","10/13/2012 20:47:18  - Load=""0"" ServerName=""BD-XA60-01"" FarmName=""XA60"" ScriptRunTime=""129945736386398632""","2012-10-12T22:47:18.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXAServerLoad65.ps1","xenapp:65:serverload","10/13/2012 20:47:27  - Load=""200"" MachineName=""BD-XA65-04"" ServerName=""BD-XA65-04"" FarmName=""XA65"" ScriptRunTime=""129945736475019351""","2012-10-12T22:47:27.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXAServerLoad65.ps1","xenapp:65:serverload","10/13/2012 20:47:31  - Load=""400"" MachineName=""BD-XA65-01"" ServerName=""BD-XA65-01"" FarmName=""XA65"" ScriptRunTime=""129945736518713553""","2012-10-12T22:47:31.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetICASessionStat65.ps1","xenapp:65:icasession","10/13/2012 20:47:32  - Caption="""" Description="""" Frequency_Object="""" Frequency_PerfTime="""" Frequency_Sys100NS="""" InputAudioBandwidth=""0"" InputClipboardBandwidt=""0"" InputCOM1Bandwidth=""0"" InputCOM2Bandwidth=""0"" InputCOMBandwidth=""0"" InputControlChannelBandwidth=""0"" InputDriveBandwidth=""0"" InputFontDataBandwidth=""0"" InputHDXMediaStreamforFlashDataBandwidth=""0"" InputHDXMediaStreamforFlashv2DataBandwidth=""0"" InputLicensingBandwidth=""0"" InputLPT1Bandwidth=""0"" InputLPT2Bandwidth=""0"" InputPNBandwidth=""0"" InputPrinterBandwidth=""0"" InputSeamlessBandwidth=""0"" InputSessionBandwidth=""0"" InputSessionCompression=""0"" InputSessionLineSpeed=""0"" InputSpeedScreenDataChannelBandwidth=""0"" InputTextEchoBandwidth=""0"" InputThinWireBandwidth=""0"" InputTWAINBandwidth=""0"" LatencyLastRecorded=""0"" LatencySessionAverage=""0"" LatencySessionDeviation=""0"" Name=""_Server Total"" UserName=""_Server Total"" OutputAudioBandwidth=""0"" OutputClipboardBandwidth=""0"" OutputCOM1Bandwidth=""0"" OutputCOM2Bandwidth=""0"" OutputCOMBandwidth=""0"" OutputControlChannelBandwidth=""0"" OutputDriveBandwidth=""0"" OutputFontDataBandwidth=""0"" OutputHDXMediaStreamforFlashDataBandwidth=""0"" OutputHDXMediaStreamforFlashv2DataBandwidth=""0"" OutputLicensingBandwidth=""0"" OutputLPT1Bandwidth=""0"" OutputLPT2Bandwidth=""0"" OutputPNBandwidth=""0"" OutputPrinterBandwidth=""0"" OutputSeamlessBandwidth=""0"" OutputSessionBandwidth=""0"" OutputSessionCompression=""0"" OutputSessionLineSpeed=""0"" OutputSpeedScreenDataChannelBandwidth=""0"" OutputTextEchoBandwidth=""0"" OutputThinWireBandwidth=""0"" OutputTWAINBandwidth=""0"" ResourceShares=""0"" Timestamp_Object="""" Timestamp_PerfTime="""" Timestamp_Sys100NS="""" __CLASS=""Win32_PerfFormattedData_CitrixICA_ICASession"" __DERIVATION=""Win32_PerfFormattedData;Win32_Perf;CIM_StatisticalInformation"" __DYNASTY=""CIM_StatisticalInformation"" __GENUS=""2"" __NAMESPACE=""root\cimv2"" __PATH=""\\BD-XA65-01\root\cimv2:Win32_PerfFormattedData_CitrixICA_ICASession.Name=""_Server Total"""" __PROPERTY_COUNT=""59"" __RELPATH=""Win32_PerfFormattedData_CitrixICA_ICASession.Name=""_Server Total"""" __SERVER=""BD-XA65-01"" __SUPERCLASS=""Win32_PerfFormattedData"" ScriptRunTime=""129945736520741618""","2012-10-12T22:47:32.000-0500"
